model,g_avail,J_ATP,J_ATP_glyc,J_ATP_resp,frac_glyc,phi_G,phi_R,phenotype,eps_ratio,organism
Model B (Kukurugya),0.0492315551839465,0.11778705885620955,0.09685278132719996,0.02093427752900958,0.8222701395866804,0.10527476231217386,0.09472523768782615,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.050000782608695664,0.11897795579950891,0.0984201993355482,0.02055775646396071,0.8272137361428296,0.10697847753863934,0.09302152246136067,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.05077001003344483,0.12016885274280828,0.09998761734389644,0.02018123539891184,0.8320593486724486,0.10868219276510482,0.09131780723489519,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.05153923745819399,0.12135974968610765,0.10155503535224468,0.01980471433386297,0.8368098617120825,0.1103859079915703,0.08961409200842971,mixed,0.24021739130434788,yeast
Model B (Kukurugya),0.052308464882943155,0.12255064662940701,0.10312245336059292,0.019428193268814096,0.8414680476753018,0.11208962321803578,0.08791037678196423,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.05307769230769232,0.12374154357270639,0.10468987136894117,0.019051672203765226,0.8460365722480979,0.11379333844450126,0.08620666155549875,mixed,0.24021739130434783,yeast
Model B (Kukurugya),0.05384691973244148,0.12493244051600576,0.1062572893772894,0.01867515113871636,0.8505179994756943,0.11549705367096673,0.08450294632903328,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.054616147157190646,0.12612333745930512,0.10782470738563764,0.018298630073667485,0.8549147965611701,0.11720076889743221,0.0827992311025678,mixed,0.24021739130434783,yeast
Model B (Kukurugya),0.05538537458193981,0.1273142344026045,0.10939212539398588,0.017922109008618615,0.8592293383947649,0.11890448412389769,0.08109551587610232,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.056154602006688974,0.12850513134590386,0.11095954340233412,0.017545587943569745,0.8634639118313386,0.12060819935036317,0.07939180064963684,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.05692382943143814,0.12969602828920324,0.11252696141068236,0.017169066878520874,0.8676207197321697,0.12231191457682865,0.07768808542317136,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.05769305685618731,0.13088692523250262,0.11409437941903061,0.016792545813472,0.8717018847861056,0.12401562980329414,0.07598437019670587,mixed,0.24021739130434788,yeast
Model B (Kukurugya),0.05846228428093647,0.13207782217580197,0.11566179742737885,0.016416024748423127,0.8757094531239878,0.12571934502975962,0.07428065497024039,mixed,0.24021739130434783,yeast
Model B (Kukurugya),0.059231511705685636,0.13326871911910138,0.1172292154357271,0.016039503683374257,0.8796453977392859,0.1274230602562251,0.07257693974377491,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.0600007391304348,0.13445961606240073,0.11879663344407534,0.015662982618325386,0.8835116217269546,0.12912677548269058,0.07087322451730943,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.06076996655518396,0.1356505130057001,0.12036405145242358,0.015286461553276514,0.8873099613516819,0.13083049070915606,0.06916950929084395,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.06153919397993313,0.13684140994899946,0.12193146946077182,0.014909940488227644,0.8910421889559268,0.13253420593562154,0.06746579406437847,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.06230842140468229,0.13803230689229884,0.12349888746912006,0.014533419423178772,0.8947100157174173,0.13423792116208702,0.06576207883791299,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.06307764882943145,0.13922320383559822,0.1250663054774683,0.014156898358129902,0.8983150942651262,0.1359416363885525,0.06405836361144751,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.06384687625418062,0.1404141007788976,0.12663372348581656,0.013780377293081032,0.901859021162125,0.13764535161501798,0.06235464838498203,mixed,0.24021739130434783,yeast
Model B (Kukurugya),0.06461610367892978,0.14160499772219692,0.12820114149416476,0.013403856228032167,0.9053433392631517,0.13934906684148343,0.06065093315851658,mixed,0.24021739130434788,yeast
Model B (Kukurugya),0.06538533110367895,0.1427958946654963,0.129768559502513,0.013027335162983295,0.9087695399542107,0.1410527820679489,0.0589472179320511,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.06615455852842811,0.14398679160879566,0.13133597751086123,0.012650814097934424,0.9121390652810294,0.1427564972944144,0.05724350270558562,mixed,0.24021739130434788,yeast
Model B (Kukurugya),0.06692378595317727,0.14517768855209504,0.1329033955192095,0.012274293032885552,0.9154533099727574,0.14446021252087987,0.05553978747912014,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.06769301337792644,0.14636858549539442,0.13447081352755774,0.011897771967836682,0.918713623366873,0.14616392774734535,0.05383607225265466,mixed,0.24021739130434783,yeast
Model B (Kukurugya),0.0684622408026756,0.14755948243869377,0.13603823153590597,0.01152125090278781,0.9219213112408787,0.14786764297381083,0.05213235702618918,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.06923146822742476,0.14875037938199315,0.13760564954425422,0.01114472983773894,0.9250776375560086,0.1495713582002763,0.0504286417997237,mixed,0.24021739130434783,yeast
Model B (Kukurugya),0.07000069565217393,0.14994127632529253,0.13917306755260245,0.010768208772690068,0.9281838261178409,0.1512750734267418,0.04872492657325822,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.07076992307692309,0.1511321732685919,0.1407404855609507,0.010391687707641198,0.9312410621583989,0.15297878865320727,0.04702121134679274,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.07153915050167226,0.15232307021189126,0.14230790356929893,0.010015166642592326,0.9342504938440344,0.15468250387967275,0.04531749612032726,mixed,0.24021739130434788,yeast
Model B (Kukurugya),0.07230837792642142,0.15351396715519064,0.14387532157764718,0.009638645577543455,0.9372132337131283,0.15638621910613823,0.04361378089386178,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.07307760535117058,0.15470486409849,0.1454427395859954,0.009262124512494583,0.9401303600473866,0.1580899343326037,0.0419100656673963,mixed,0.24021739130434788,yeast
Model B (Kukurugya),0.07384683277591975,0.15589576104178937,0.14701015759434366,0.008885603447445713,0.9430029181802844,0.1597936495590692,0.04020635044093082,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.07461606020066891,0.15708665798508875,0.1485775756026919,0.008509082382396841,0.9458319217459923,0.16149736478553467,0.03850263521446534,mixed,0.2402173913043478,yeast
Model B (Kukurugya),0.07538528762541807,0.1582775549283881,0.15014499361104014,0.00813256131734797,0.9486183538719214,0.16320108001200015,0.03679891998799986,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.07615451505016724,0.15946845187168748,0.1517124116193884,0.0077560402522991,0.9513631683178325,0.16490479523846563,0.03509520476153438,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.0769237424749164,0.16065934881498684,0.15327982962773662,0.0073795191872502285,0.9540672905642835,0.1666085104649311,0.0333914895350689,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.07769296989966556,0.16185024575828624,0.15484724763608487,0.007002998122201357,0.9567316188530234,0.1683122256913966,0.03168777430860342,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.07846219732441473,0.1630411427015856,0.1564146656444331,0.006626477057152486,0.9593570251817914,0.17001594091786207,0.029984059082137943,mixed,0.24021739130434788,yeast
Model B (Kukurugya),0.07923142474916389,0.16423203964488498,0.15798208365278135,0.006249955992103615,0.9619443562558332,0.17171965614432755,0.028280343855672463,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.08000065217391306,0.16542293658818435,0.1595495016611296,0.005873434927054744,0.9644944343983175,0.17342337137079303,0.026576628629206983,mixed,0.24021739130434783,yeast
Model B (Kukurugya),0.08076987959866222,0.1666138335314837,0.16111691966947783,0.005496913862005873,0.9670080584217087,0.1751270865972585,0.024872913402741503,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.08153910702341138,0.1678047304747831,0.16268433767782609,0.005120392796957002,0.9694860044620347,0.176830801823724,0.023169198176276024,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.08230833444816056,0.1689956274180825,0.16425175568617437,0.0047438717319081185,0.9719290267778814,0.17853451705018952,0.021465482949810488,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.08307756187290972,0.17018652436138187,0.16581917369452262,0.004367350666859247,0.9743378585158399,0.180238232276655,0.01976176772334501,mixed,0.24021739130434783,yeast
Model B (Kukurugya),0.08384678929765889,0.17137742130468123,0.16738659170287085,0.003990829601810376,0.9767132124440399,0.18194194750312048,0.01805805249687953,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.08461601672240805,0.1725683182479806,0.1689540097112191,0.003614308536761505,0.9790557816553108,0.18364566272958596,0.01635433727041405,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.08538524414715722,0.17375921519127996,0.17052142771956733,0.003237787471712634,0.9813662402414263,0.18534937795605144,0.014650622043948569,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.08615447157190638,0.17495011213457934,0.17208884572791558,0.0028612664066637633,0.983645243939811,0.18705309318251692,0.01294690681748309,mixed,0.24021739130434788,yeast
Model B (Kukurugya),0.08692369899665554,0.1761410090778787,0.1736562637362638,0.0024847453416148983,0.9858934307540144,0.18875680840898237,0.011243191591017637,mixed,0.24021739130434783,yeast
Model B (Kukurugya),0.08769292642140471,0.17733190602117807,0.17522368174461203,0.002108224276566027,0.988111421549181,0.19046052363544785,0.009539476364552157,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.08846215384615387,0.17852280296447745,0.17679109975296028,0.001731703211517156,0.9902998206236895,0.19216423886191333,0.007835761138086678,glycolysis,0.24021739130434785,yeast
Model B (Kukurugya),0.08923138127090303,0.1797136999077768,0.1783585177613085,0.001355182146468285,0.9924592162580609,0.1938679540883788,0.006132045911621198,glycolysis,0.24021739130434785,yeast
Model B (Kukurugya),0.0900006086956522,0.18090459685107618,0.17992593576965676,0.0009786610814194138,0.9945901812421877,0.1955716693148443,0.004428330685155718,glycolysis,0.24021739130434785,yeast
Model B (Kukurugya),0.09076983612040136,0.18209549379437553,0.181493353778005,0.0006021400163705428,0.9966932733818746,0.19727538454130977,0.0027246154586902382,glycolysis,0.24021739130434785,yeast
Model B (Kukurugya),0.09153906354515053,0.18328639073767491,0.18306077178635324,0.00022561895132167166,0.9987690359856309,0.19897909976777525,0.0010209002322247585,glycolysis,0.24021739130434785,yeast
Model B (Kukurugya),0.09230829096989969,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.09307751839464885,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.09384674581939802,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.09461597324414718,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.09538520066889634,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.09615442809364551,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.09692365551839467,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.09769288294314384,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.098462110367893,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.09923133779264216,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.10000056521739133,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.10076979264214049,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.10153902006688965,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.10230824749163882,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.10307747491638798,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.10384670234113715,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.10461592976588631,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.10538515719063547,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.10615438461538464,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.1069236120401338,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.10769283946488296,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.10846206688963213,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.10923129431438129,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.11000052173913046,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.11076974916387962,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.11153897658862878,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.11230820401337795,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.11307743143812711,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.11384665886287627,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.11461588628762544,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.11538511371237462,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.11615434113712378,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.11692356856187294,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.1176927959866221,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.11846202341137127,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.11923125083612043,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.1200004782608696,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.12076970568561876,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.12153893311036792,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.12230816053511709,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.12307738795986625,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.12384661538461542,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.12461584280936458,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.12538507023411374,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.1261542976588629,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.12692352508361207,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.12769275250836123,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.1284619799331104,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.12923120735785956,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.13000043478260873,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.1307696622073579,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.13153888963210705,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.13230811705685622,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.13307734448160538,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.13384657190635454,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.1346157993311037,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.13538502675585287,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.13615425418060204,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.1369234816053512,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.13769270903010036,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.13846193645484953,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.1392311638795987,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.14000039130434785,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.14076961872909702,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.14153884615384618,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.14230807357859535,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.1430773010033445,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.14384652842809367,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.14461575585284284,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.145384983277592,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
Model B (Kukurugya),0.14615421070234116,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,0.0,glycolysis,0.0,yeast
